"CNN19980126.1600.1104.tml"	9	"e24"	"OCCURRENCE"	"doing"	"e24"	"PRESENT"	"PROGRESSIVE"	"VERB"	"POS"	"I=AUTHOR"	"You know, since he's been here the stock skyrocketed so, Yeah I think he's doing the right thing."	"PR+"
"CNN19980126.1600.1104.tml"	9	"e48"	"I_STATE"	"think"	"e48"	"PRESENT"	"NONE"	"VERB"	"POS"	"AUTHOR"	"You know, since he's been here the stock skyrocketed so, Yeah I think he's doing the right thing."	"CT+"
"CNN19980126.1600.1104.tml"	10	"e25"	"I_STATE"	"think"	"e25"	"PRESENT"	"NONE"	"VERB"	"POS"	"AUTHOR"	"I think it's a good thing that they 're finally going to be downsizing you know some management because there is a whole lot of waste."	"CT+"
"CNN19980126.1600.1104.tml"	10	"e27"	"OCCURRENCE"	"downsizing"	"e27"	"PRESPART"	"NONE"	"VERB"	"POS"	"I=AUTHOR"	"I think it's a good thing that they 're finally going to be downsizing you know some management because there is a whole lot of waste."	"CT+"
"CNN19980126.1600.1104.tml"	10	"e50"	"STATE"	"waste"	"e50"	"PRESENT"	"NONE"	"NOUN"	"POS"	"I=AUTHOR"	"I think it's a good thing that they 're finally going to be downsizing you know some management because there is a whole lot of waste."	"CT+"
"CNN19980126.1600.1104.tml"	11	"e51"	"REPORTING"	"news"	"e51"	"NONE"	"NONE"	"NOUN"	"POS"	"AUTHOR"	"Good news for AT and T today."	"CT+"
"CNN19980126.1600.1104.tml"	12	"e204"	"STATE"	"excellent"	"e204"	"PRESENT"	"NONE"	"ADJECTIVE"	"POS"	"I=AUTHOR"	"I think it's excellent for the company."	"PR+"
"CNN19980126.1600.1104.tml"	12	"e29"	"I_STATE"	"think"	"e29"	"PRESENT"	"NONE"	"VERB"	"POS"	"AUTHOR"	"I think it's excellent for the company."	"CT+"
"CNN19980126.1600.1104.tml"	13	"e30"	"I_ACTION"	"approaching"	"e30"	"PRESENT"	"PROGRESSIVE"	"VERB"	"POS"	"AUTHOR"	"But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half."	"CT+"
"CNN19980126.1600.1104.tml"	13	"e52"	"OCCURRENCE"	"changes"	"e52"	"NONE"	"NONE"	"NOUN"	"POS"	"AUTHOR"	"But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half."	"CT+"
"CNN19980126.1600.1104.tml"	13	"e53"	"OCCURRENCE"	"down"	"e53"	"PRESENT"	"NONE"	"VERB"	"POS"	"AUTHOR"	"But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half."	"CT+"
"wsj_0127.tml"	3	"e1"	"REPORTING"	"said"	"e1"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Reed International PLC said that net income for the six months ended Oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share."	"CT+"
"wsj_0127.tml"	3	"e2014"	"OCCURRENCE"	"income"	"e2014"	"NONE"	"NONE"	"NOUN"	"POS"	"PLC_AUTHOR"	"Reed International PLC said that net income for the six months ended Oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share."	"CT+"
"wsj_0127.tml"	3	"e2014"	"OCCURRENCE"	"income"	"e2014"	"NONE"	"NONE"	"NOUN"	"POS"	"AUTHOR"	"Reed International PLC said that net income for the six months ended Oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share."	"Uu"
"wsj_0127.tml"	3	"e2"	"ASPECTUAL"	"ended"	"e2"	"PAST"	"NONE"	"VERB"	"POS"	"PLC_AUTHOR"	"Reed International PLC said that net income for the six months ended Oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share."	"CT+"
"wsj_0127.tml"	3	"e2"	"ASPECTUAL"	"ended"	"e2"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Reed International PLC said that net income for the six months ended Oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share."	"CT+"
"wsj_0127.tml"	3	"e3"	"OCCURRENCE"	"slipped"	"e3"	"PAST"	"NONE"	"VERB"	"POS"	"PLC_AUTHOR"	"Reed International PLC said that net income for the six months ended Oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share."	"CT+"
"wsj_0127.tml"	3	"e3"	"OCCURRENCE"	"slipped"	"e3"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Reed International PLC said that net income for the six months ended Oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share."	"Uu"
"wsj_0127.tml"	4	"e4"	"REPORTING"	"said"	"e4"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"The British paper, packaging and publishing concern, said profit from continuing lines fell 10% to #118 million from #130.6 million."	"CT+"
"wsj_0127.tml"	4	"e7"	"I_ACTION"	"fell"	"e7"	"PAST"	"NONE"	"VERB"	"POS"	"paper_AUTHOR"	"The British paper, packaging and publishing concern, said profit from continuing lines fell 10% to #118 million from #130.6 million."	"CT+"
"wsj_0127.tml"	4	"e7"	"I_ACTION"	"fell"	"e7"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"The British paper, packaging and publishing concern, said profit from continuing lines fell 10% to #118 million from #130.6 million."	"Uu"
"wsj_0127.tml"	5	"e2000"	"OCCURRENCE"	"gains"	"e2000"	"PAST"	"NONE"	"NOUN"	"NEG"	"AUTHOR"	"While there were no one-time gains or losses in the latest period, there was a one-time gain of #18 million in the 1988 period."	"CT-"
"wsj_0127.tml"	5	"e2001"	"OCCURRENCE"	"losses"	"e2001"	"PAST"	"NONE"	"NOUN"	"NEG"	"AUTHOR"	"While there were no one-time gains or losses in the latest period, there was a one-time gain of #18 million in the 1988 period."	"CT-"
"wsj_0127.tml"	5	"e2003"	"OCCURRENCE"	"gain"	"e2003"	"PAST"	"NONE"	"NOUN"	"POS"	"AUTHOR"	"While there were no one-time gains or losses in the latest period, there was a one-time gain of #18 million in the 1988 period."	"CT+"
"wsj_0127.tml"	6	"e10"	"OCCURRENCE"	"operations"	"e10"	"NONE"	"NONE"	"NOUN"	"POS"	"AUTHOR"	"And while there was no profit this year from discontinued operations, last year they contributed #34 million, before tax."	"CT+"
"wsj_0127.tml"	6	"e12"	"OCCURRENCE"	"contributed"	"e12"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"And while there was no profit this year from discontinued operations, last year they contributed #34 million, before tax."	"CT+"
"wsj_0127.tml"	6	"e2005"	"OCCURRENCE"	"profit"	"e2005"	"PAST"	"NONE"	"NOUN"	"NEG"	"AUTHOR"	"And while there was no profit this year from discontinued operations, last year they contributed #34 million, before tax."	"CT-"
"wsj_0127.tml"	6	"e2008"	"OCCURRENCE"	"tax"	"e2008"	"NONE"	"NONE"	"NOUN"	"POS"	"AUTHOR"	"And while there was no profit this year from discontinued operations, last year they contributed #34 million, before tax."	"CT+"
"wsj_0127.tml"	7	"e14"	"I_ACTION"	"fell"	"e14"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Pretax profit fell 3.7% to #128 million from #133 million and was below analysts' expectations of #130 million to #135 million, but shares rose 6 pence to 388 pence in early trading yesterday in London."	"CT+"
"wsj_0127.tml"	7	"e15"	"OCCURRENCE"	"rose"	"e15"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Pretax profit fell 3.7% to #128 million from #133 million and was below analysts' expectations of #130 million to #135 million, but shares rose 6 pence to 388 pence in early trading yesterday in London."	"CT+"
"wsj_0127.tml"	7	"e16"	"OCCURRENCE"	"trading"	"e16"	"NONE"	"NONE"	"NOUN"	"POS"	"AUTHOR"	"Pretax profit fell 3.7% to #128 million from #133 million and was below analysts' expectations of #130 million to #135 million, but shares rose 6 pence to 388 pence in early trading yesterday in London."	"CT+"
"wsj_0127.tml"	7	"e2009"	"STATE"	"below"	"e2009"	"PAST"	"NONE"	"ADJECTIVE"	"POS"	"AUTHOR"	"Pretax profit fell 3.7% to #128 million from #133 million and was below analysts' expectations of #130 million to #135 million, but shares rose 6 pence to 388 pence in early trading yesterday in London."	"CT+"
"wsj_0127.tml"	8	"e18"	"OCCURRENCE"	"paying"	"e18"	"PRESENT"	"PROGRESSIVE"	"VERB"	"POS"	"AUTHOR"	"Reed is paying an interim dividend of 4.6 pence, up 15% from 4 pence a year earlier."	"CT+"
"wsj_0127.tml"	8	"e2124"	"STATE"	"up"	"e2124"	"PRESENT"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Reed is paying an interim dividend of 4.6 pence, up 15% from 4 pence a year earlier."	"CT+"
"wsj_0127.tml"	9	"e19"	"OCCURRENCE"	"fell"	"e19"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Sales fell 20% to #722 million."	"CT+"
"wsj_0127.tml"	10	"e20"	"OCCURRENCE"	"hurt"	"e20"	"PAST"	"NONE"	"VERB"	"POS"	"Reed_AUTHOR"	"Earnings were hurt by disposal of operations in its restructuring, Reed said."	"CT+"
"wsj_0127.tml"	10	"e20"	"OCCURRENCE"	"hurt"	"e20"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Earnings were hurt by disposal of operations in its restructuring, Reed said."	"Uu"
"wsj_0127.tml"	10	"e2136"	"OCCURRENCE"	"disposal"	"e2136"	"NONE"	"NONE"	"NOUN"	"POS"	"Reed_AUTHOR"	"Earnings were hurt by disposal of operations in its restructuring, Reed said."	"CT+"
"wsj_0127.tml"	10	"e2136"	"OCCURRENCE"	"disposal"	"e2136"	"NONE"	"NONE"	"NOUN"	"POS"	"AUTHOR"	"Earnings were hurt by disposal of operations in its restructuring, Reed said."	"Uu"
"wsj_0127.tml"	10	"e2140"	"OCCURRENCE"	"restructuring"	"e2140"	"PRESPART"	"NONE"	"VERB"	"POS"	"Reed_AUTHOR"	"Earnings were hurt by disposal of operations in its restructuring, Reed said."	"CT+"
"wsj_0127.tml"	10	"e2140"	"OCCURRENCE"	"restructuring"	"e2140"	"PRESPART"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Earnings were hurt by disposal of operations in its restructuring, Reed said."	"Uu"
"wsj_0127.tml"	10	"e22"	"REPORTING"	"said"	"e22"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Earnings were hurt by disposal of operations in its restructuring, Reed said."	"CT+"
"PRI19980303.2000.2550.tml"	1	"e136"	"I_ACTION"	"vote"	"e136"	"FUTURE"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Tomorrow the board of supervisors of Loudon county, Virginia, will vote on whether a school now located in Mount Vernon can relocate to their county."	"CT+"
"PRI19980303.2000.2550.tml"	1	"e3"	"OCCURRENCE"	"located"	"e3"	"PASTPART"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Tomorrow the board of supervisors of Loudon county, Virginia, will vote on whether a school now located in Mount Vernon can relocate to their county."	"CT+"
"PRI19980303.2000.2550.tml"	1	"e4"	"OCCURRENCE"	"relocate"	"e4"	"NONE"	"NONE"	"VERB"	"POS"	"AUTHOR"	"Tomorrow the board of supervisors of Loudon county, Virginia, will vote on whether a school now located in Mount Vernon can relocate to their county."	"Uu"
"PRI19980303.2000.2550.tml"	2	"e141"	"STATE"	"implications"	"e141"	"NONE"	"NONE"	"NOUN"	"POS"	"AUTHOR"	"In some respects, that's typical county business, but tomorrow's vote has international implications."	"CT+"
"PRI19980303.2000.2550.tml"	2	"e8"	"OCCURRENCE"	"vote"	"e8"	"NONE"	"NONE"	"NOUN"	"POS"	"AUTHOR"	"In some respects, that's typical county business, but tomorrow's vote has international implications."	"CT+"
"PRI19980303.2000.2550.tml"	3	"e10"	"I_ACTION"	"decide"	"e10"	"FUTURE"	"NONE"	"VERB"	"POS"	"AUTHOR"	"The board will decide whether the Islamic Saudi Academy, funded by the government of Saudi Arabia, can move to Ashburn village, Virginia."	"CT+"
"PRI19980303.2000.2550.tml"	3	"e11"	"STATE"	"funded"	"e11"	"PAST"	"NONE"	"VERB"	"POS"	"AUTHOR"	"The board will decide whether the Islamic Saudi Academy, funded by the government of Saudi Arabia, can move to Ashburn village, Virginia."	"CT+"
"PRI19980303.2000.2550.tml"	3	"e12"	"OCCURRENCE"	"move"	"e12"	"NONE"	"NONE"	"VERB"	"POS"	"AUTHOR"	"The board will decide whether the Islamic Saudi Academy, funded by the government of Saudi Arabia, can move to Ashburn village, Virginia."	"Uu"
"PRI19980303.2000.2550.tml"	4	"e14"	"I_ACTION"	"laid"	"e14"	"PRESENT"	"PERFECTIVE"	"VERB"	"NEG"	"AUTHOR"	"But local residents have not exactly laid out the red carpet for their would be neighbors."	"CT-"
"PRI19980303.2000.2550.tml"	8	"e23"	"REPORTING"	"says"	"e23"	"PRESENT"	"NONE"	"VERB"	"POS"	"AUTHOR"	"The school says it teaches the children to be good Muslims and good students."	"CT+"
"PRI19980303.2000.2550.tml"	8	"e24"	"OCCURRENCE"	"teaches"	"e24"	"PRESENT"	"NONE"	"VERB"	"POS"	"school_AUTHOR"	"The school says it teaches the children to be good Muslims and good students."	"CT+"
"PRI19980303.2000.2550.tml"	8	"e24"	"OCCURRENCE"	"teaches"	"e24"	"PRESENT"	"NONE"	"VERB"	"POS"	"AUTHOR"	"The school says it teaches the children to be good Muslims and good students."	"Uu"
"PRI19980303.2000.2550.tml"	9	"e26"	"OCCURRENCE"	"learning"	"e26"	"PRESENT"	"PROGRESSIVE"	"VERB"	"POS"	"AUTHOR"	"They're learning a civics lesson from the residents of Loudon county."	"CT+"
"PRI19980303.2000.2550.tml"	10	"e28"	"STATE"	"has"	"e28"	"PRESENT"	"NONE"	"VERB"	"POS"	"AUTHOR"	"The Islamic Saudi Academy has twelve hundred mostly American students but would take thirty-five hundred if it had the room."	"CT+"
